_id,jobUrl,isPartner,isPaused,companyId,applyQuestions,longitude,latitude,cityCategory,logoImg,activeFrom,companyWebsiteLink,candidateContactWay,workplace,company,address,actualCity,postalCode,companyType,companySize,hasVisaSponsorship,language,perkKeys,name,jobType,expLevel,annualSalaryFrom,annualSalaryTo,techCategory,metaCategory,technologies,filterTags,redirectJobUrl,companyPageUrl,deactivatedOn,contractRateFrom,contractRateTo,contractRateType,remoteType,cpc,ba,personEmail,salaryFrom,salaryTo,expiresOn,liteCompanyPageUrl,partnerName
6999ef73081857a90847f602,Omnilex-AI-Engineer---Legal-Search,False,False,6999da2e7117b7c1f266f31f,[],8.5184726,47.381068,Zurich,omnilex-logo-1771690557505.jpg,2026-02-22T00:00:00.000+01:00,omnilex.ai,CompanyWebsite,hybrid,Omnilex,Hohlstrasse 186,Zurich,8004,Startup,<50,Yes,English,"['remote1day', 'hybridwork']",AI Engineer - Legal Search,Full-Time,Regular,100000.0,140000.0,Machine-Learning,mlaidata,"['AI', 'API', 'Azure', 'LLM', 'PostgreSQL', 'NestJS', 'TypeScript', 'Docker', 'SQL', 'NodeJS']","['AI', 'API', 'OpenSearch', 'Azure', 'Docker', 'ElasticSearch', 'Kubernetes', 'LLM', 'NestJS', 'PostgreSQL', 'SQL', 'Serverless', 'TypeScript', 'NodeJS', 'Cloud']",https://illustrious-taxicab-a6d.notion.site/AI-Engineer-Legal-Search-2a8d9a91a45b80f88b95f0a01c5d7fb1,,,,,,,,,,,,,,
699a1ac2081857a90847f7f7,ERNI-Schweiz-AG-Lead-NET-Software-Engineer-a---Zrich,False,False,654258bf7b6ab836bf6f89a6,[],8.5348854,47.3737234,Zurich,erni-schweiz-ag-logo-1698847069515.jpg,2026-02-21T00:00:00.000+01:00,erni.ch,CompanyWebsite,hybrid,ERNI Schweiz AG,Löwenstrasse 11,Zürich,8001,Services,500-1k,No,German,"['hybridwork', 'wweek42', 'weeksvacation5', 'flexiblework', 'freshfruits', 'remote2day', 'intteam', 'buymorevacation', 'halffare', 'teamevents', 'parttime', 'quietoffice', 'phonesub']",Lead .NET Software Engineer (a) - Zürich,Full-Time,Lead,100000.0,130000.0,dotNET,softwareeng,[],"['ASP.NET', 'Azure', 'Backend', 'C#', 'Confluence', 'DevOps', 'JIRA', 'SQL', 'SQLite', 'Security', 'Telerik', 'Visual Studio', 'Cloud']",https://weareerniswjobs.teamtailor.com/jobs/7214052-lead-net-software-engineer-a/applications/new?promotion=1838373-swissdevjobs-annual-subscription,erni-schweiz-ag,,,,,,,,,,,,,
699a1ad6081857a90847f803,ERNI-Schweiz-AG-Senior-Fullstack-Engineer-C-Angular-Python-a---Basel,False,False,654258bf7b6ab836bf6f89a6,[],7.5931251,47.5525587,Basel,erni-schweiz-ag-logo-1698847069515.jpg,2026-02-21T00:00:00.000+01:00,erni.ch,CompanyWebsite,hybrid,ERNI Schweiz AG,Aeschenvorstadt 36,Basel,4051,Services,500-1k,No,German,"['hybridwork', 'wweek42', 'weeksvacation5', 'flexiblework', 'freshfruits', 'remote2day', 'intteam', 'buymorevacation', 'halffare', 'teamevents', 'parttime', 'quietoffice', 'phonesub']","Senior Fullstack Engineer (C#, Angular, Python) (a) - Basel",Full-Time,Senior,100000.0,130000.0,Python,softwareeng,[],"['Angular', 'Backend', 'C#', 'CI/CD', 'DevOps', 'Frontend', 'Fullstack', 'Python']",https://weareerniswjobs.teamtailor.com/jobs/7070996-senior-fullstack-engineer-c-angular-python-a/applications/new?promotion=1850639-swissdevjobs-annual-subscription,erni-schweiz-ag,,,,,,,,,,,,,
699a1ae7081857a90847f80f,ERNI-Schweiz-AG-Senior-Fullstack-Engineer-C-Angular-Python-a---Zrich,False,False,654258bf7b6ab836bf6f89a6,[],8.5348854,47.3737234,Zurich,erni-schweiz-ag-logo-1698847069515.jpg,2026-02-21T00:00:00.000+01:00,erni.ch,CompanyWebsite,hybrid,ERNI Schweiz AG,Löwenstrasse 11,Zürich,8001,Services,500-1k,No,German,"['hybridwork', 'wweek42', 'weeksvacation5', 'flexiblework', 'freshfruits', 'remote2day', 'intteam', 'buymorevacation', 'halffare', 'teamevents', 'parttime', 'quietoffice', 'phonesub']","Senior Fullstack Engineer (C#, Angular, Python) (a) - Zürich",Full-Time,Senior,100000.0,130000.0,Python,softwareeng,[],"['Angular', 'Backend', 'C#', 'CI/CD', 'DevOps', 'Frontend', 'Fullstack', 'Python']",https://weareerniswjobs.teamtailor.com/jobs/7070996-senior-fullstack-engineer-c-angular-python-a/applications/new?promotion=1850639-swissdevjobs-annual-subscription,erni-schweiz-ag,,,,,,,,,,,,,
699a1af9081857a90847f81b,ERNI-Schweiz-AG-Senior-Fullstack-Engineer-C-Angular-Python-a---Luzern,False,False,654258bf7b6ab836bf6f89a6,[],8.3109156,47.0430589,Luzern,erni-schweiz-ag-logo-1698847069515.jpg,2026-02-21T00:00:00.000+01:00,erni.ch,CompanyWebsite,hybrid,ERNI Schweiz AG,Brünigstrasse 18,Luzern,6005,Services,500-1k,No,German,"['hybridwork', 'wweek42', 'weeksvacation5', 'flexiblework', 'freshfruits', 'remote2day', 'intteam', 'buymorevacation', 'halffare', 'teamevents', 'parttime', 'quietoffice', 'phonesub']","Senior Fullstack Engineer (C#, Angular, Python) (a) - Luzern",Full-Time,Senior,100000.0,130000.0,Python,softwareeng,[],"['Angular', 'Backend', 'C#', 'CI/CD', 'DevOps', 'Frontend', 'Fullstack', 'Python']",https://weareerniswjobs.teamtailor.com/jobs/7070996-senior-fullstack-engineer-c-angular-python-a/applications/new?promotion=1850639-swissdevjobs-annual-subscription,erni-schweiz-ag,,,,,,,,,,,,,
699a1b54081857a90847f82d,ERNI-Schweiz-AG-Senior-Fullstack-Engineer-C-Angular-Python-a---Bern,False,False,654258bf7b6ab836bf6f89a6,[],7.4478664,46.9473382,Bern,erni-schweiz-ag-logo-1698847069515.jpg,2026-02-21T00:00:00.000+01:00,erni.ch,CompanyWebsite,hybrid,ERNI Schweiz AG,Casinoplatz 2,Bern,3011,Services,500-1k,No,German,"['hybridwork', 'wweek42', 'weeksvacation5', 'flexiblework', 'freshfruits', 'remote2day', 'intteam', 'buymorevacation', 'halffare', 'teamevents', 'parttime', 'quietoffice', 'phonesub']","Senior Fullstack Engineer (C#, Angular, Python) (a) - Bern",Full-Time,Senior,100000.0,130000.0,Python,softwareeng,[],"['Angular', 'Backend', 'C#', 'CI/CD', 'DevOps', 'Frontend', 'Fullstack', 'Python']",https://weareerniswjobs.teamtailor.com/jobs/7070996-senior-fullstack-engineer-c-angular-python-a/applications/new?promotion=1850639-swissdevjobs-annual-subscription,erni-schweiz-ag,,,,,,,,,,,,,
696fda95ea4981ad2487db02,WellD-Sagl-CH-Senior-Full-Stack-Engineer--High-Impact-Role,False,False,5cd57826b8a647001702a3f8,[],8.9503146,46.0039578,Lugano,welld-logo.jpg,2026-02-20T17:43:00.697+01:00,welld.ch,CompanyWebsite,hybrid,WellD Sagl,"Via Campagna 13, 6982 Agno",LUGANO,6982,Services,50-200,No,English,"['weeksvacation5', 'coffee', 'coworkshops', 'individualbudget', 'halffare', 'tablefoot', 'maternity', 'remote1day', 'hybridwork']",[CH] Senior Full Stack Engineer / High-Impact Role,Full-Time,Senior,75000.0,90000.0,Java,softwareeng,"['Java', 'React', 'CI/CD', 'Spring Boot', 'JavaScript']","['Backend', 'CI/CD', 'DevOps', 'Docker', 'Frontend', 'Support', 'Java', 'Kotlin', 'JavaScript', 'React', 'Spring Boot', 'Fullstack']",https://revolutpeople.com/welld-sagl/public/careers/position/ch-senior-full-stack-engineer-high-impact-role-4797c68b-0c50-430f-9ccc-8dc077d8052a,welld-sagl,,,,,,,,,,,,,
68e51de0bb5a7565d3c639ef,WellD-Sagl-Senior-JavaKotlin-Developer--High-Impact-Role,False,False,5cd57826b8a647001702a3f8,[],8.9503146,46.0039578,Lugano,welld-logo.jpg,2026-02-20T17:42:59.914+01:00,welld.ch,CompanyWebsite,hybrid,WellD Sagl,"Via Pessina 9, 6901 Lugano",LUGANO,6901,Services,50-200,No,English,"['weeksvacation5', 'coffee', 'coworkshops', 'individualbudget', 'halffare', 'tablefoot', 'maternity', 'remote1day', 'hybridwork']",Senior Java/Kotlin Developer / High-Impact Role,Full-Time,Senior,75000.0,85000.0,Java,softwareeng,"['Backend', 'CI/CD', 'DevOps', 'Docker', 'Frontend', 'GitLab', 'Support', 'Java', 'Kotlin', 'MacBook', 'OSS', 'React', 'React Native', 'TypeScript']","['Backend', 'CI/CD', 'DevOps', 'Docker', 'Frontend', 'GitLab', 'Support', 'Java', 'Kotlin', 'MacBook', 'OSS', 'React', 'React Native', 'TypeScript']",https://revolutpeople.com/welld-sagl/public/careers/position/ch-senior-backend-developer-high-impact-role-5d6854cb-e8d4-4ad1-95f0-d4caf93b998d,welld-sagl,,,,,,,,,,,,,
69860d784e66dc7f8b9d013a,Threema-GmbH-Head-of-Software-Engineering-mfx-80100,False,False,5ca139bc684c410017e477c4,[],8.78355569,47.20143855,Zurich,threema-gmbh-logo-1750073519887.jpg,2026-02-20T07:01:28.496+00:00,threema.ch,Email,hybrid,Threema GmbH,Churerstrasse 82,Pfäffikon SZ,8808,Product,<50,No,German,"['weeksvacation5', 'hardware', 'coffee', 'coparking', 'coworkshops', 'cooloffice', 'flexiblework', 'freshfruits', 'gym', 'teamevents', 'hybridwork', 'rekachecks', 'sabbatical', 'wellconnected', 'sweets', 'accooler', 'maternity', 'parttime', 'pingpong', 'remote2day']",Head of Software Engineering (m/f/x) (80–100%),Full-Time,Lead,100000.0,130000.0,Manager,management,"['CTO', 'Hardware', 'Linux', 'macOS']","['CTO', 'Hardware', 'Linux', 'macOS']",,threema-gmbh,,,,,,,,,,,,,
69970095bff31cde0f832179,Fincons-Group-AG-Professional-ICT-Testmanagerin-Test-Analyst---SIP-VISO-DSO-NES-mwd-60,False,False,67fd20b79351f07fddad3de4,[],7.4624781,46.9381411,Bern,fincons-group-ag-logo-1744642595124.jpg,2026-02-20T00:00:00.000+01:00,finconsgroup.com,CompanyWebsite,hybrid,Fincons Group AG,Kalcheggwerg 20a,Bern,3008,Services,200-500,No,German,"['weeksvacation5', 'wweek40', 'careerpath', 'coffee', 'coworkshops', 'hybridwork', 'intteam', 'halffare', 'remote2day']","Professional ICT-Testmanager:in (Test Analyst) - SIP, VISO DSO NES (m/w/d) 60%",Full-Time,Regular,100000.0,110000.0,Tester,testing,"['API', 'CI/CD', 'Confluence', 'Cypress', 'E2E', 'ISTQB', 'JIRA', 'Playwright', 'REST', 'Selenium', 'UX UI Design']","['API', 'CI/CD', 'Confluence', 'Cypress', 'E2E', 'ISTQB', 'JIRA', 'Playwright', 'REST', 'Selenium', 'UX UI Design']",https://fincons.applytojob.com/apply/rqqLx4b3oP/Professional-ICTTestmanagerin-Test-Analyst-SIP-VISO-DSO-NES-mwd-60,fincons-group-ag,,,,,,,,,,,,,
6998945a6c103f24f962f4a3,WellD-Sagl-Senior-Full-Stack-Engineer--High-Impact-Role,False,False,5cd57826b8a647001702a3f8,[],8.9503146,46.0039578,Lugano,welld-logo.jpg,2026-02-20T00:00:00.000+01:00,welld.ch,CompanyWebsite,hybrid,WellD Sagl,"Via Pessina 9, 6901 Lugano",LUGANO,6901,Services,50-200,No,English,"['weeksvacation5', 'coffee', 'coworkshops', 'individualbudget', 'halffare', 'tablefoot', 'maternity', 'remote1day', 'hybridwork']",Senior Full Stack Engineer / High-Impact Role,Full-Time,Senior,75000.0,90000.0,JavaScript,softwareeng,"['Backend', 'CI/CD', 'DevOps', 'Docker', 'Frontend', 'GitLab', 'Java', 'Kotlin', 'MacBook', 'OSS', 'React', 'React Native', 'TypeScript']","['Backend', 'CI/CD', 'DevOps', 'Docker', 'Frontend', 'GitLab', 'Java', 'Kotlin', 'MacBook', 'React', 'React Native', 'TypeScript', 'JavaScript', 'OSS', 'Fullstack']",https://revolutpeople.com/welld-sagl/public/careers/position/ch-senior-full-stack-engineer-high-impact-role-4797c68b-0c50-430f-9ccc-8dc077d8052a,welld-sagl,,,,,,,,,,,,,
678508570b902dee5707b00d,TP-Link-Switzerland-GmbH-Pre-Sales-Engineer,True,False,,,8.550955,47.37377355,Zurich,,2025-01-22T17:26:09.614+00:00,,CompanyWebsite,office,TP-Link Switzerland GmbH,Doktor-Faust-Gasse,Kanton Zürich,8092,Product,<50,No,German,[],Pre Sales Engineer,Full-Time,Regular,150000.0,180000.0,IT,architectconsulting,"['Hardware', 'Marketing']","['Hardware', 'Marketing']",https://tnl2.jometer.com/v2/job?jz=5ni7qac05ef84ab3a78a145e23dcbc1b728b9DIA3JBNAAAAQAAAAACQA&utm_source=swissdevjobs.ch,,,,,,,1.6,,,,,,,
678ad7f5d88867133674f74d,DINACO---digital-native-company-AG-Event-Manager-Projektleiter-90-100,True,False,,,7.4576417,46.9959463,Bern,,2025-01-22T17:26:09.407+00:00,,CompanyWebsite,office,DINACO - digital native company AG,Buchsweg 5,Zollikofen Bern,3052,Services,<50,No,German,[],Event Manager/ Projektleiter 90-100%,Full-Time,Regular,71500.0,91000.0,Business,productproject,['Support'],['Support'],https://tnl2.jometer.com/v2/job?jz=5ni7qbe60a33fc1486be2f5083eae0d51d982DUA3JBMMAAAQAAAAACGA&utm_source=swissdevjobs.ch,,,,,,,1.4,,,,,,,
699579e843df36437ca4b987,AGI-SDA-GmbH-Senior-Software-Engineer,False,False,69933ddba47574cf68a89499,[],8.55050044,47.4145607,Zurich,agi-sda-gmbh-logo-1771257657630.jpg,2026-02-19T00:00:00.000+01:00,agi-sda.com,Email,hybrid,AGI SDA GmbH,Thurgauerstrasse 39,Zurich,8050,Startup,<50,No,German,"['weeksvacation5', 'coffee', 'cooloffice', 'freshfruits', 'intteam', 'phonesub', 'parentsroom', 'standingdesk', 'startupculture', 'wellconnected', 'remote2day', 'hybridwork']",Senior Software Engineer,Full-Time,Senior,100000.0,130000.0,dotNET,softwareeng,"['AI', 'ASP.NET', 'Backend', 'C#', 'Cloud', 'DevOps', 'IoT', 'Support', 'MQTT', 'NoSQL', 'REST', 'SQL', 'Windows', 'gRPC']","['AI', 'ASP.NET', 'AWS', 'Angular', 'Azure', 'Backend', 'C#', 'Cloud', 'DevOps', 'Hardware', 'IoT', 'Support', 'Kubernetes', 'MQTT', 'NoSQL', 'REST', 'React', 'SQL', 'Vue', 'Windows', 'gRPC']",,,,,,,,,,,,,,,
6995e557bff31cde0f830aa7,smart-me-AG-Senior-Software-Engineer-mwd-80-100-in-Rotkreuz,False,False,63641b324a96124558ed7fcd,[],8.4267497,47.1467436,Zug,smart-me-logo-1667505727631.jpg,2026-02-19T00:00:00.000+01:00,smart-me.com,Email,hybrid,smart-me AG,Riedstrasse 18,Rotkreuz,6343,Product,<50,No,English,"['teamevents', 'weeksvacation5', 'beer', 'coffee', 'cooloffice', 'flexiblework', 'pizza', 'sweets', 'startupculture', 'tablefoot', 'halffare', 'freshfruits', 'bonuspay', 'accooler', 'coparking', 'remote2day', 'hybridwork']","Senior Software Engineer (m/w/d), 80-100%, in Rotkreuz",Part-Time,Senior,85000.0,105000.0,dotNET,softwareeng,"['C#', 'Cloud', 'Azure', 'Kubernetes', 'IoT', 'Big Data']","['C#', 'Cloud', 'Support', 'Marketing', 'NoSQL', 'Web', 'Azure', 'Big Data', 'IoT', 'Kubernetes']",,smart-me-ag,,,,,,,,,,,,,
6995e630bff31cde0f830ac4,Verein-Spatz-CTO--Senior-Developer-80-100-at-NewsTech-Impact-Startup,False,False,6995d5c0ae4ac8d1e9660e5c,[],8.5509675,47.363772,Zurich,verein-spatz-logo-1771427962296.jpg,2026-02-19T00:00:00.000+01:00,spatz.news,Email,hybrid,Verein Spatz,Kreuzstrasse 26,Zurich,8088,Startup,<50,No,English,"['hybridwork', 'equity', 'coffee', 'hardware', 'remote3day']",CTO / Senior Developer (80-100%) at NewsTech Impact Startup,Full-Time,Senior,100000.0,120000.0,Machine-Learning,softwareeng,"['AI', 'CTO', 'Frontend', 'LLM', 'SQL', 'TypeScript', 'CSS']","['AI', 'Angular', 'CSS', 'CTO', 'Frontend', 'JavaScript', 'Marketing', 'React', 'SQL', 'Security', 'Svelte', 'TypeScript', 'Vue', 'LLM']",,,,,,,,,,,,,,,
68232ddf614061fbad606d6d,Fincons-Group-AG-Senior-Software-Entwickler-mwd-80-100,False,False,67fd20b79351f07fddad3de4,[],7.4624781,46.9381411,Bern,fincons-group-ag-logo-1744642595124.jpg,2026-02-18T11:17:46.238+01:00,finconsgroup.com,CompanyWebsite,hybrid,Fincons Group AG,Kalcheggwerg 20a,Bern,3008,Services,200-500,No,German,"['weeksvacation5', 'wweek40', 'careerpath', 'coffee', 'coworkshops', 'hybridwork', 'intteam', 'halffare', 'remote3day']",Senior Software Entwickler (m/w/d) 80-100%,Full-Time,Regular,100000.0,130000.0,Java,softwareeng,[],"['Cloud', 'DevOps', 'Docker', 'JSON', 'Java', 'Jenkins', 'Kafka', 'Kubernetes', 'Maven', 'OpenShift', 'REST', 'SQL', 'Spring', 'Spring Boot', 'TDD', 'XML']",https://fincons.applytojob.com/apply/2uQrxvugzN/Agile-Software-Engineer-mwd,fincons-group-ag,2025-11-05,,,,,,,,,,,,
6920368cd3cef66195ca2c12,Fincons-Group-AG-Test-Automation-Engineer-mwd---Bern,False,False,67fd20b79351f07fddad3de4,[],7.4624781,46.9381411,Bern,fincons-group-ag-logo-1744642595124.jpg,2026-02-18T11:17:45.970+01:00,finconsgroup.com,Email,hybrid,Fincons Group AG,Kalcheggwerg 20a,Bern,3008,Services,200-500,No,German,"['weeksvacation5', 'wweek40', 'careerpath', 'coffee', 'coworkshops', 'hybridwork', 'intteam', 'halffare', 'remote3day']",Test Automation Engineer (m/w/d) - Bern,Full-Time,Regular,100000.0,120000.0,Tester,testing,"['Architect', 'Cloud', 'Confluence', 'Cucumber', 'E2E', 'Git', 'Grafana', 'IntelliJ', 'JIRA', 'Java', 'Splunk']","['Architect', 'Cloud', 'Cucumber', 'E2E', 'Git', 'Grafana', 'IntelliJ', 'JIRA', 'Java', 'Splunk', 'Confluence']",,fincons-group-ag,,,,,,,,,,,,,
696df1613510bf859c3f8784,Fincons-Group-AG-Scrum-Master--PMO-80---100,False,False,67fd20b79351f07fddad3de4,[],7.4624781,46.9381411,Bern,fincons-group-ag-logo-1744642595124.jpg,2026-02-18T11:17:45.446+01:00,finconsgroup.com,CompanyWebsite,hybrid,Fincons Group AG,Kalcheggwerg 20a,Bern,3008,Services,200-500,No,German,"['weeksvacation5', 'wweek40', 'careerpath', 'coffee', 'coworkshops', 'hybridwork', 'intteam', 'halffare', 'remote3day']",Scrum Master / PMO 80 - 100%,Full-Time,Regular,90000.0,115000.0,Business,productproject,"['Confluence', 'JIRA', 'Security']","['Confluence', 'JIRA', 'Security']",https://fincons.applytojob.com/apply/qaE99vPjG3/Scrum-Master-PMO-80-100,fincons-group-ag,,,,,,,,,,,,,
6984c17be691b7bfc902c096,Fincons-Group-AG-Senior-ApplikationsManagerin-mwd-80-100,False,False,67fd20b79351f07fddad3de4,[],7.4624781,46.9381411,Bern,fincons-group-ag-logo-1744642595124.jpg,2026-02-18T11:17:45.130+01:00,finconsgroup.com,CompanyWebsite,hybrid,Fincons Group AG,Kalcheggwerg 20a,Bern,3008,Services,200-500,No,German,"['weeksvacation5', 'wweek40', 'careerpath', 'coffee', 'coworkshops', 'hybridwork', 'intteam', 'halffare', 'remote3day']",Senior Applikations‑Manager:in (m/w/d) 80-100%,Full-Time,Senior,100000.0,130000.0,Manager,management,"['Citrix', 'Cloud', 'ITIL', 'Linux', 'Oracle', 'Windows']","['Citrix', 'Cloud', 'ITIL', 'Linux', 'Oracle', 'Windows']",https://fincons.applytojob.com/apply/UDUPhK9YVe/Senior-ApplikationsManagerin-mwd-80100,fincons-group-ag,,,,,,,,,,,,,
698b5cecb659de5007e85aa1,Fincons-Group-AG-Applikations-Entwicklerin-mwd-80-100,False,False,67fd20b79351f07fddad3de4,[],7.4624781,46.9381411,Bern,fincons-group-ag-logo-1744642595124.jpg,2026-02-18T11:17:44.789+01:00,finconsgroup.com,CompanyWebsite,hybrid,Fincons Group AG,Kalcheggwerg 20a,Bern,3008,Services,200-500,No,German,"['weeksvacation5', 'wweek40', 'careerpath', 'coffee', 'coworkshops', 'hybridwork', 'intteam', 'halffare', 'remote3day']",Applikations-Entwickler:in (m/w/d) 80-100%,Full-Time,Regular,100000.0,130000.0,Java,softwareeng,"['Angular', 'Backend', 'CI/CD', 'DevOps', 'Frontend', 'SQL', 'Spring', 'Spring Boot']","['Angular', 'Backend', 'CI/CD', 'DevOps', 'Frontend', 'SQL', 'Spring', 'Spring Boot']",https://fincons.applytojob.com/apply/Sk0Vc8VpnU/ApplikationsEntwicklerin-mwd-80100,fincons-group-ag,,,,,,,,,,,,,
61800cac4e7619001845e3de,Arctive-AG-Technical-Consultant--Software-Engineer-80-100-Deutschschweiz,False,False,617fe61db338a20018cc1ba3,[],8.5152186,47.170053,Zug,arctive-ag-logo-1771408316365.jpg,2026-02-18T00:00:00.000+01:00,arctive.ch,CompanyWebsite,hybrid,Arctive AG,Chollerstrasse 4,Zug,6300,Startup,<50,No,German,"['gatravel', 'bonuspay', 'teamevents', 'wweek42', 'individualbudget', 'accinsurance', 'coworkshops', 'flexiblework', 'freelunch', 'phonesub', 'accooler', 'weeksvacation6', 'retreat', 'careerpath', 'hardware', 'coffee', 'conferences', 'equity', 'maternity', 'parttime', 'sabbatical', 'standingdesk', 'startupculture', 'wellconnected', 'quietoffice', 'cooloffice', 'extraretirement', 'relaxroom', 'hybridwork', 'relocation', 'remote2day']",Technical Consultant / Software Engineer 80-100% (Deutschschweiz),Full-Time,Regular,85000.0,105000.0,JavaScript,architectconsulting,"['ServiceNow', 'JavaScript', 'Cloud', 'WebServices', 'XML', 'UX UI Design']","['Cloud', 'JSON', 'Java', 'JavaScript', 'Kanban', 'Product Owner', 'SOAP', 'ServiceNow', 'WebServices', 'XML', 'UX UI Design']",https://jobs.arctive.ch/jobs?id=job_details&sys_id=123441cf3bcbf21071e6fdaf55e45af2,arctive-ag,,,,,,,Yes,,,,,,
6995a52babe9c815963e2953,Rockstar-Recruiting-AG-Data-Engineer---Trading,False,False,5e31555ae45fb90017a35624,[],8.5379844,47.3742832,Zurich,rockstar-recruiting-logo.jpg,2026-02-18T00:00:00.000+01:00,rockstar.jobs,Email,hybrid,Rockstar Recruiting AG,Seidengasse 6,Zurich,8001,Services,<50,No,English,"['teamevents', 'hybridwork', 'relocation', 'hardware', 'flexiblework', 'intteam', 'parttime', 'remote1day']",Data Engineer - Trading,Full-Time,Regular,130000.0,160000.0,Data,mlaidata,"['Python', 'ETL', 'Java', 'Scala', 'Kafka', 'Flink', 'C++', 'Kubernetes']","['ClickHouse', 'ETL', 'Flink', 'Support', 'Java', 'Kafka', 'Kubernetes', 'Python', 'Scala', 'C++']",,,,,,,,,,,,,,,
67322d017a0c1aac2431c5eb,Intelliact-AG-Senior-Software-Engineer,False,False,619f3ed8d171d90016f9a1ee,[],8.5472903,47.4120096,Zurich,intelliact-ag-logo.jpg,2026-02-17T00:00:00.000+01:00,intelliact.ch,Email,hybrid,Intelliact AG,Siewerdtstrasse 8,Zürich,8050,Services,<50,No,German,"['flexiblework', 'hardware', 'wellconnected', 'coffee', 'conferences', 'teamevents', 'individualbudget', 'hybridwork', 'buymorevacation', 'remote1day']",Senior Software Engineer,Full-Time,Senior,105000.0,135000.0,JavaScript,softwareeng,"['TypeScript', 'SQL', 'NoSQL', 'REST', 'GraphQL', 'PWA', 'React', 'NestJS', 'PHP']","['3D', 'API', 'Backend', 'Cloud', 'Frontend', 'GraphQL', 'NestJS', 'NodeJS', 'PHP', 'REST', 'SQL', 'TypeScript', 'WebServices', 'Web', 'microservices', 'JavaScript', 'NoSQL', 'PWA', 'React']",,,2025-02-10,,,,,,,,,,,,
6932fcc54e0a87d71cde69ee,RA-Scale-AG-Forward-Deployed-Engineer-AI-Procurement,False,False,65eb03651ea56bbdf1d9851c,[],8.52360912,47.3565048,Zurich,ra-scale-ag-logo-1709901597036.jpg,2026-02-16T08:50:28.571+01:00,ra-scale.ai,Email,hybrid,RA Scale AG,Büttenweg 16,Zürich,8045,Startup,<50,No,German,"['wweek42', 'retreat', 'accinsurance', 'cooloffice', 'equity', 'parttime', 'remote1day', 'hybridwork']",Forward Deployed Engineer (AI Procurement),Full-Time,Regular,80000.0,120000.0,Python,softwareeng,"['React', 'Python', 'GCP', 'GitHub', 'Django', 'NextJS', 'FastAPI', 'TypeScript', 'CI/CD', 'JavaScript']","['AI', 'CI/CD', 'CTO', 'Django', 'ERP', 'FastAPI', 'GCP', 'LLM', 'Python', 'React', 'TypeScript', 'Cloud', 'GitHub', 'JavaScript', 'NextJS']",,ra-scale-ag,,,,,,,,,,,,,
5d485f15a5f3ea00178388bd,mp-technology-AG-Mobile-Software-Engineer-Kotlin-Multiplatform-KMP,,,5d3aec2b32920700175cc86e,[],8.5177695,47.3922301,Zurich,mp-technology-logo.jpg,2026-02-14T12:54:44.585+01:00,mptechnology.ch,Email,hybrid,mp technology AG,Hardturmstr. 76,Zürich,8005,Services,<50,No,German,"['weeksvacation5', 'bonuspay', 'beer', 'coffee', 'sabbatical', 'standingdesk', 'conferences', 'cooloffice', 'hardware', 'equity', 'flexiblework', 'individualbudget', 'parttime', 'remote3day', 'hybridwork']",Mobile Software Engineer Kotlin Multiplatform (KMP),Full-Time,Senior,100000.0,125000.0,Mobile,softwareeng,"['iOS', 'Android', 'Swift', 'Java', 'Kotlin']","['Android', 'Kotlin', 'Swift', 'iOS', 'Java', 'Mobile']",,,,,,,,,,magun@mptechnology.ch,8000.0,10000.0,,,
685d6e10d5e7102948d95802,Innovation-Process-Technology-AG-Senior-Fullstack-Development-im-sicherheitsrelevanten-Umfeld---Bern,False,False,5f2d0f727f570a0017610afe,[],7.4457799,46.9480207,Bern,innovation-process-technology-ag-logo.jpg,2026-02-13T15:43:01.549+01:00,ipt.ch,CompanyWebsite,office,Innovation Process Technology AG,Marktgasse 28,Bern,3011,Services,200-500,No,German,"['wweek42', 'retreat', 'bonuspay', 'hardware', 'freelunch', 'maternity', 'parttime', 'gatravel', 'phonesub', 'sabbatical', 'startupculture', 'tablefoot', 'teamevents', 'wellconnected', 'weeksvacation6', 'buymorevacation']",Senior Fullstack Development im sicherheitsrelevanten Umfeld - Bern,Part-Time,Senior,125000.0,140000.0,Java,softwareeng,"['microservices', 'Java', 'Kafka', 'API', 'Cloud']","['API', 'Angular', 'Cloud', 'GitLab', 'Java', 'Kafka', 'Kotlin', 'OpenShift', 'Security', 'microservices', 'Fullstack']",https://karriere.ipt.ch/jobs/senior-full-stack-development-bern,ipt-ag,,,,,,,,,,,,,
